iris_code,iris_name,iris_commune,arrondissement,iris_surface_m2,score_health,score_edu,score_sport,score_vibrance,score_noise,score_env,score_senior,score_actifs,score_jeune_adult,score_junior
751187007,Clignancourt 7,Paris 18e Arrondissement,18,61272.18000029013,0.0,0.0,0.0,0.23771968018244932,0.6040609137055866,0.4270921321878039,-4.99,5.12,15.71,11.81
751187008,Clignancourt 8,Paris 18e Arrondissement,18,50090.01000013929,0.33853439538034624,0.0,0.0,0.36128278502258854,0.6040609137055866,0.26121841461047873,5.19,11.87,20.52,12.96
751187009,Clignancourt 9,Paris 18e Arrondissement,18,83308.764999804,0.06784876817396325,0.22866586727187932,0.04653350615159856,0.23841652142077682,0.6040609137055866,0.3141190005659116,-2.42,8.25,17.72,15.36
751187101,Goutte d'Or 1,Paris 18e Arrondissement,18,118192.35500006929,0.1434711344061358,0.322353691996715,0.06559897936881258,0.11203311164585668,0.6040609137055866,0.33211368874201064,-1.44,8.91,15.02,17.01
751187110,Goutte d'Or 10,Paris 18e Arrondissement,18,617574.7950016817,0.08237313789634086,0.010282085751236816,0.037663281856474426,0.024299866292022528,0.6040609137055866,0.08474719568193377,-9.86,-1.59,4.11,1.31
751187102,Goutte d'Or 2,Paris 18e Arrondissement,18,59951.4150002616,0.09428296368494755,0.21183676815575012,0.0,0.5300875305119004,0.6040609137055866,0.0,-0.84,8.57,22.74,10.64
751187103,Goutte d'Or 3,Paris 18e Arrondissement,18,41031.60999984263,0.13775713610439766,0.30951537119962597,0.0,0.2796850931025837,0.6040609137055866,0.6377733167238426,4.1,14.97,24.01,25.99
751187104,Goutte d'Or 4,Paris 18e Arrondissement,18,65422.165000297064,0.0,0.1941224965569683,0.29627947413409933,0.1484267911717107,0.6040609137055866,1.0,4.8,21.28,31.7,35.8
751187105,Goutte d'Or 5,Paris 18e Arrondissement,18,30065.470000174235,0.0,0.0,0.0,0.35233661215561246,0.6040609137055866,0.0,-8.0,1.01,13.55,2.38
751187106,Goutte d'Or 6,Paris 18e Arrondissement,18,27577.175000419396,0.40993300316257364,0.0,0.0,0.9763254037631904,0.6040609137055866,0.0,15.07,21.68,40.7,16.55
