iris_code,iris_name,iris_commune,arrondissement,iris_surface_m2,shops_count,food_stores_count,restaurants_count,loisir_count,pharmacies_count,colleges_count,schools_count,lycees_count,hospitals_count,green_spaces_count,sports_count,health_services,education_sites,sports_sites,local_life_sites,health_density,education_density,sport_density,vibrance_density,green_space_density,avg_noise_db
751124706,Bercy 6,Paris 12e Arrondissement,12,90064.16500019174,48,7,18,8,0,0,0,0,0,0,4,0,0,4,33,0.0,0.0,44.41278059915932,366.4054399430644,0.0,40.97
751124707,Bercy 7,Paris 12e Arrondissement,12,74467.50499999471,2,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0.0,0.0,67.1433801897936,0.0,0.0,40.97
751124577,Bois de Vincennes 1,Paris 12e Arrondissement,12,4646554.665013347,9,0,8,0,0,0,0,0,0,10,28,0,0,28,8,0.0,0.0,6.0259702120430285,1.7217057748694367,2.1521322185867957,40.97
751124677,Bois de Vincennes 2,Paris 12e Arrondissement,12,5418180.920012551,4,0,4,0,0,0,1,0,0,6,145,0,1,145,4,0.0,0.18456378898430795,26.761749402724654,0.7382551559372318,1.1073827339058477,40.97
751124708,Jardin de Bercy,Paris 12e Arrondissement,12,531588.020000255,5,0,0,2,0,0,0,0,0,2,6,0,0,6,2,0.0,0.0,11.286936075040071,3.762312025013357,3.762312025013357,40.97
751124601,Picpus 1,Paris 12e Arrondissement,12,74536.40999985095,45,10,7,1,2,0,0,0,0,2,2,2,0,2,18,26.832523863223347,0.0,26.832523863223347,241.49271476901012,26.832523863223347,40.97
751124610,Picpus 10,Paris 12e Arrondissement,12,42111.65500009407,47,11,9,4,1,0,0,0,1,0,0,2,0,0,24,47.492790297496796,0.0,0.0,569.9134835699615,0.0,40.97
751124611,Picpus 11,Paris 12e Arrondissement,12,47398.36500024917,67,15,8,4,1,0,0,0,0,0,7,1,0,7,27,21.097774153069267,0.0,147.68441907148488,569.6399021328702,0.0,40.97
751124612,Picpus 12,Paris 12e Arrondissement,12,74138.34000063359,101,11,20,7,3,0,2,0,2,1,1,5,2,1,38,67.44148843846881,26.976595375387525,13.488297687693763,512.5553121323629,13.488297687693763,40.97
751124613,Picpus 13,Paris 12e Arrondissement,12,153504.3849999769,71,3,17,30,1,0,1,0,0,5,7,1,1,7,50,6.514471883002889,6.514471883002889,45.60130318102023,325.7235941501445,32.572359415014446,40.97
751124614,Picpus 14,Paris 12e Arrondissement,12,85399.3750004741,63,10,8,0,2,0,1,0,1,1,3,3,1,3,18,35.12906271250047,11.709687570833491,35.12906271250047,210.77437627500285,11.709687570833491,40.97
751124615,Picpus 15,Paris 12e Arrondissement,12,164799.49000028966,34,4,8,1,3,1,3,0,2,0,0,5,4,0,13,30.339899716869343,24.271919773495473,0.0,78.88373926386029,0.0,40.97
751124616,Picpus 16,Paris 12e Arrondissement,12,155510.0700005894,14,2,6,1,0,2,4,1,1,1,10,1,7,10,9,6.4304517385672195,45.013162169970535,64.3045173856722,57.87406564710497,6.4304517385672195,40.97
751124617,Picpus 17,Paris 12e Arrondissement,12,74155.55000005892,38,8,6,4,0,0,3,3,0,0,1,0,6,1,18,0.0,80.91100396390064,13.485167327316773,242.73301189170192,0.0,40.97
751124618,Picpus 18,Paris 12e Arrondissement,12,60273.989999805686,27,5,4,2,2,0,0,0,0,0,4,2,0,4,11,33.18180860444858,0.0,66.36361720889715,182.49994732446717,0.0,40.97
751124619,Picpus 19,Paris 12e Arrondissement,12,112897.04000028604,67,11,12,16,1,1,1,0,2,4,11,3,2,11,39,26.572884461739644,17.71525630782643,97.43390969304536,345.44749800261536,35.43051261565286,40.97
751124602,Picpus 2,Paris 12e Arrondissement,12,56918.57000010745,38,8,9,1,0,0,0,0,0,1,0,0,0,0,18,0.0,0.0,0.0,316.241254830647,17.56895860170261,40.97
751124620,Picpus 20,Paris 12e Arrondissement,12,36439.64000023334,59,11,15,9,1,0,0,0,0,0,0,1,0,0,35,27.442642133500676,0.0,0.0,960.4924746725237,0.0,40.97
751124621,Picpus 21,Paris 12e Arrondissement,12,90555.67500051741,73,8,20,10,1,1,1,0,0,1,3,1,2,3,38,11.042930219384774,22.085860438769547,33.12879065815432,419.63134833662144,11.042930219384774,40.97
751124622,Picpus 22,Paris 12e Arrondissement,12,47751.38500034236,25,2,7,1,0,0,1,1,0,1,0,0,2,0,10,0.0,41.883601909885144,0.0,209.4180095494257,20.941800954942572,40.97
751124623,Picpus 23,Paris 12e Arrondissement,12,91654.95000014125,71,8,15,7,4,0,0,1,0,1,2,4,1,2,30,43.64194186995722,10.910485467489305,21.82097093497861,327.31456402467916,10.910485467489305,40.97
751124624,Picpus 24,Paris 12e Arrondissement,12,68921.81499985082,48,3,9,5,1,0,0,0,0,1,8,1,0,8,17,14.509194222499286,0.0,116.07355377999428,246.65630178248784,14.509194222499286,40.97
751124603,Picpus 3,Paris 12e Arrondissement,12,56613.5450001934,5,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0.0,17.663617425769466,0.0,35.32723485153893,17.663617425769466,40.97
751124604,Picpus 4,Paris 12e Arrondissement,12,51994.97500023769,32,5,11,1,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,326.9546720605652,0.0,40.97
751124605,Picpus 5,Paris 12e Arrondissement,12,50829.67499988351,66,7,13,3,2,0,3,0,0,0,0,2,3,0,23,39.347093995871184,59.02064099380678,0.0,452.49158095251863,0.0,40.97
751124606,Picpus 6,Paris 12e Arrondissement,12,67940.06000034948,75,13,9,4,1,0,0,0,0,0,0,1,0,0,26,14.71885659204387,0.0,0.0,382.6902713931406,0.0,40.97
751124608,Picpus 8,Paris 12e Arrondissement,12,57527.10500009075,54,5,5,11,0,0,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,365.04531211794637,0.0,40.97
751124609,Picpus 9,Paris 12e Arrondissement,12,70753.59500029757,37,4,7,2,0,1,2,0,0,0,2,0,3,2,13,0.0,42.400672361416866,28.267114907611248,183.73624689947312,0.0,40.97
751124801,Quinze-Vingts 1,Paris 12e Arrondissement,12,75197.0799998108,180,20,31,21,2,0,0,0,0,1,3,2,0,3,72,26.596777428126625,0.0,39.895166142189936,957.4839874125585,13.298388714063313,40.97
751124810,Quinze-Vingts 10,Paris 12e Arrondissement,12,71807.8200001769,92,22,21,7,0,0,0,0,0,2,0,0,0,0,50,0.0,0.0,0.0,696.3029931820354,27.85211972728142,40.97
751124811,Quinze-Vingts 11,Paris 12e Arrondissement,12,115311.4700011828,48,8,17,9,1,0,0,0,0,0,0,1,0,0,34,8.672164182710901,0.0,0.0,294.85358221217064,0.0,40.97
751124812,Quinze-Vingts 12,Paris 12e Arrondissement,12,110883.41499950466,34,3,12,3,2,1,2,0,0,0,3,2,3,3,18,18.036962516070908,27.055443774106358,27.055443774106358,162.33266264463816,0.0,40.97
751124813,Quinze-Vingts 13,Paris 12e Arrondissement,12,82348.78500001527,34,10,12,3,1,0,0,0,2,0,3,3,0,3,25,36.43040999329187,0.0,36.43040999329187,303.5867499440989,0.0,40.97
751124802,Quinze-Vingts 2,Paris 12e Arrondissement,12,73985.87500029479,46,5,14,5,1,0,3,0,0,1,1,1,3,1,24,13.516093443458166,40.5482803303745,13.516093443458166,324.386242642996,13.516093443458166,40.97
751124803,Quinze-Vingts 3,Paris 12e Arrondissement,12,78997.90500018897,89,11,30,16,1,0,0,0,0,0,0,1,0,0,57,12.658563540357278,0.0,0.0,721.5381218003648,0.0,40.97
751124804,Quinze-Vingts 4,Paris 12e Arrondissement,12,81958.90000013215,74,5,15,11,1,0,0,1,0,0,3,1,1,3,31,12.201237449482454,12.201237449482454,36.60371234844736,378.2383609339561,0.0,40.97
751124805,Quinze-Vingts 5,Paris 12e Arrondissement,12,105351.08000059864,79,3,13,18,1,0,1,0,1,0,4,2,1,4,34,18.98414330435564,9.49207165217782,37.96828660871128,322.7304361740459,0.0,40.97
751124806,Quinze-Vingts 6,Paris 12e Arrondissement,12,53477.31000020172,100,6,22,7,1,0,0,0,0,0,2,1,0,2,35,18.699519478377425,0.0,37.39903895675485,654.4831817432099,0.0,40.97
751124807,Quinze-Vingts 7,Paris 12e Arrondissement,12,91794.43000044012,195,19,36,16,2,1,1,2,0,1,7,2,4,7,71,21.78781435856632,43.57562871713264,76.25735025498211,773.4674097291044,10.89390717928316,40.97
751124808,Quinze-Vingts 8,Paris 12e Arrondissement,12,65244.595000011206,118,13,27,15,1,0,0,0,0,1,0,1,0,0,55,15.326940108982642,0.0,0.0,842.9817059940453,15.326940108982642,40.97
751124809,Quinze-Vingts 9,Paris 12e Arrondissement,12,61056.86000016665,158,48,49,6,3,0,2,0,0,0,5,3,2,5,103,49.13452804470803,32.75635202980535,81.89088007451338,1686.9521295349757,0.0,40.97
751124899,Seine et Berges,Paris 12e Arrondissement,12,126177.67000106571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,7.925332588496475,40.97
751124799,Seine et Berges,Paris 12e Arrondissement,12,226328.81500071794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.97
751135201,Croulebarbe 1,Paris 13e Arrondissement,13,129146.06500042406,81,7,24,7,1,0,1,2,2,0,1,3,3,1,38,23.22951148368438,23.22951148368438,7.74317049456146,294.2404787933355,0.0,41.55
751135202,Croulebarbe 2,Paris 13e Arrondissement,13,72690.1999999988,19,2,4,1,0,0,0,4,0,0,3,0,4,3,7,0.0,55.02805054876814,41.27103791157611,96.29908846034425,0.0,41.55
751135203,Croulebarbe 3,Paris 13e Arrondissement,13,138186.1700002813,26,5,4,4,0,1,3,1,0,2,10,0,5,10,13,0.0,36.18307099755223,72.36614199510446,94.0759845936358,14.473228399020892,41.55
751135204,Croulebarbe 4,Paris 13e Arrondissement,13,81134.06000048727,40,6,7,5,0,0,0,0,1,1,0,1,0,0,18,12.325279913195448,0.0,0.0,221.85503843751806,12.325279913195448,41.55
751135205,Croulebarbe 5,Paris 13e Arrondissement,13,57758.68500026112,20,5,2,1,0,2,1,1,0,0,0,0,4,0,8,0.0,69.25365423367788,0.0,138.50730846735576,0.0,41.55
751135206,Croulebarbe 6,Paris 13e Arrondissement,13,121811.28000026758,25,3,10,1,0,0,2,1,1,1,0,1,3,0,14,8.209420342662874,24.62826102798862,0.0,114.93188479728023,8.209420342662874,41.55
751135207,Croulebarbe 7,Paris 13e Arrondissement,13,81086.24000001804,70,9,21,4,4,0,1,0,0,0,0,4,1,0,34,49.330194617472834,12.332548654368209,0.0,419.3066542485191,0.0,41.55
751135001,Gare 1,Paris 13e Arrondissement,13,104976.04500033712,14,3,2,2,0,0,0,1,0,2,8,0,1,8,7,0.0,9.525982808714012,76.2078624697121,66.68187966099809,19.051965617428024,41.55
751135010,Gare 10,Paris 13e Arrondissement,13,64362.45000051266,30,8,9,0,0,0,2,0,1,1,0,1,2,0,17,15.537009545038059,31.074019090076117,0.0,264.129162265647,15.537009545038059,41.55
751135011,Gare 11,Paris 13e Arrondissement,13,76542.22000023337,31,4,11,1,0,0,1,0,0,0,1,0,1,1,16,0.0,13.064685084871474,13.064685084871474,209.0349613579436,0.0,41.55
751135012,Gare 12,Paris 13e Arrondissement,13,69529.00000022487,50,11,13,4,0,1,1,1,1,0,0,1,3,0,28,14.382487882707442,43.14746364812233,0.0,402.7096607158084,0.0,41.55
751135013,Gare 13,Paris 13e Arrondissement,13,56906.42500020328,14,5,4,0,0,0,1,1,0,1,4,0,2,4,9,0.0,35.14541635663909,70.29083271327818,158.1543736048759,17.572708178319544,41.55
751135014,Gare 14,Paris 13e Arrondissement,13,101547.46999991515,50,7,15,7,0,0,0,1,1,0,1,1,1,1,29,9.847611171414075,9.847611171414075,9.847611171414075,285.5807239710081,0.0,41.55
751135015,Gare 15,Paris 13e Arrondissement,13,230335.475000466,28,5,12,4,0,0,2,0,0,1,1,0,2,1,21,0.0,8.682987281902424,4.341493640951212,91.17136645997545,4.341493640951212,41.55
751135016,Gare 16,Paris 13e Arrondissement,13,170907.36000043107,34,3,15,8,0,1,0,0,0,5,8,0,1,8,26,0.0,5.851123087955239,46.80898470364191,152.1292002868362,29.255615439776196,41.55
751135017,Gare 17,Paris 13e Arrondissement,13,62874.54000024235,21,2,6,3,1,0,1,0,0,1,0,1,1,0,11,15.904688924899418,15.904688924899418,0.0,174.95157817389358,15.904688924899418,41.55
751135018,Gare 18,Paris 13e Arrondissement,13,178655.63500101079,25,2,11,2,0,0,1,0,0,2,7,0,1,7,15,0.0,5.597360531025749,39.18152371718024,83.96040796538622,11.194721062051498,41.55
751135019,Gare 19,Paris 13e Arrondissement,13,63905.09500037473,65,11,18,7,0,1,2,1,0,0,0,0,4,0,36,0.0,62.59281830308749,0.0,563.3353647277875,0.0,41.55
751135002,Gare 2,Paris 13e Arrondissement,13,253139.27000117497,22,5,7,0,2,0,4,0,0,1,22,2,4,22,12,7.900789158437238,15.801578316874476,86.90868074280962,47.40473495062343,3.950394579218619,41.55
751135020,Gare 20,Paris 13e Arrondissement,13,95796.0250001573,38,2,18,2,1,1,4,1,0,1,6,1,6,6,22,10.438846497006091,62.63307898203655,62.63307898203655,229.654622934134,10.438846497006091,41.55
751135021,Gare 21,Paris 13e Arrondissement,13,67646.9850005637,28,6,13,0,2,0,2,0,0,1,8,2,2,8,19,29.56524965574348,29.56524965574348,118.26099862297391,280.86987172956304,14.78262482787174,41.55
751135023,Gare 23,Paris 13e Arrondissement,13,37707.73499995171,16,3,5,1,1,0,1,0,0,0,9,1,1,9,9,26.51975781630163,26.51975781630163,238.6778203467147,238.6778203467147,0.0,41.55
751135024,Gare 24,Paris 13e Arrondissement,13,54843.00999990951,40,6,6,4,0,0,2,0,0,0,2,0,2,2,16,0.0,36.467728521890024,36.467728521890024,291.7418281751202,0.0,41.55
751135025,Gare 25,Paris 13e Arrondissement,13,56476.355000091804,17,6,0,0,1,0,2,1,0,2,0,1,3,0,6,17.70652514664543,53.11957543993629,0.0,106.23915087987258,35.41305029329086,41.55
751135026,Gare 26,Paris 13e Arrondissement,13,37956.00499983129,31,7,4,7,5,0,1,0,0,2,0,5,1,0,18,131.73146120152066,26.346292240304134,0.0,474.2332603254744,52.69258448060827,41.55
751135027,Gare 27,Paris 13e Arrondissement,13,95703.6250003301,13,1,7,0,2,0,0,0,0,0,12,2,0,12,8,20.89785000299729,0.0,125.38710001798376,83.59140001198917,0.0,41.55
751135028,Gare 28,Paris 13e Arrondissement,13,121565.57000020647,33,3,15,4,1,1,0,1,3,3,5,4,2,5,22,32.90405334333732,16.45202667166866,41.13006667917164,180.9722933883552,24.678040007502986,41.55
751135029,Gare 29,Paris 13e Arrondissement,13,115097.15000030644,20,6,1,1,1,2,3,0,1,1,3,2,5,3,8,17.376624877285625,43.44156219321406,26.064937315928436,69.5064995091425,8.688312438642813,41.55
751135003,Gare 3,Paris 13e Arrondissement,13,67175.2149997217,43,10,7,0,2,1,3,0,0,2,5,2,4,5,17,29.77288572888506,59.54577145777012,74.43221432221264,253.06952869552302,29.77288572888506,41.55
751135030,Gare 30,Paris 13e Arrondissement,13,32036.84000032829,17,2,1,5,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,249.71251846056046,0.0,41.55
751135031,Gare 31,Paris 13e Arrondissement,13,41453.189999811664,8,3,1,0,0,0,0,0,0,0,5,0,0,5,4,0.0,0.0,120.61797897876416,96.49438318301132,0.0,41.55
751135032,Gare 32,Paris 13e Arrondissement,13,260472.1450003278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.55
751135004,Gare 4,Paris 13e Arrondissement,13,17785.290000004534,6,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,112.4524817981315,56.22624089906575,41.55
751135005,Gare 5,Paris 13e Arrondissement,13,60288.6100003361,79,14,36,9,1,0,1,0,1,1,2,2,1,2,59,33.17376200892424,16.58688100446212,33.17376200892424,978.6259792632652,16.58688100446212,41.55
751135006,Gare 6,Paris 13e Arrondissement,13,52202.70499992077,18,0,9,1,1,1,3,0,0,0,8,1,4,8,10,19.15609545523585,76.6243818209434,153.2487636418868,191.5609545523585,0.0,41.55
751135007,Gare 7,Paris 13e Arrondissement,13,46651.04500005003,83,9,30,5,1,0,0,0,0,1,2,1,0,2,44,21.43574704487172,0.0,42.87149408974344,943.1728699743558,21.43574704487172,41.55
751135008,Gare 8,Paris 13e Arrondissement,13,59276.59000050721,6,1,3,0,0,0,0,0,0,2,0,0,0,0,4,0.0,0.0,0.0,67.48026497417906,33.74013248708953,41.55
751135009,Gare 9,Paris 13e Arrondissement,13,69935.70000006529,6,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,42.89654639900936,0.0,41.55
751135101,Maison Blanche 1,Paris 13e Arrondissement,13,157394.1700005739,27,6,8,3,1,1,1,1,3,1,6,4,3,6,17,25.413901925245483,19.060426443934112,38.120852887868224,108.00908318229331,6.353475481311371,41.55
751135110,Maison Blanche 10,Paris 13e Arrondissement,13,143748.57500089612,7,2,3,0,1,0,1,0,0,2,2,1,1,2,5,6.956590700073139,6.956590700073139,13.913181400146279,34.78295350036569,13.913181400146279,41.55
751135111,Maison Blanche 11,Paris 13e Arrondissement,13,77418.78000036608,10,1,2,0,0,0,3,0,1,1,1,1,3,1,3,12.916762573567699,38.7502877207031,12.916762573567699,38.7502877207031,12.916762573567699,41.55
751135112,Maison Blanche 12,Paris 13e Arrondissement,13,67458.22500018499,30,3,6,3,0,0,0,0,3,0,0,3,0,0,12,44.47196765096878,0.0,0.0,177.88787060387511,0.0,41.55
751135113,Maison Blanche 13,Paris 13e Arrondissement,13,51983.834999989114,57,14,6,2,1,0,2,0,0,0,0,1,2,0,22,19.2367492702339,38.4734985404678,0.0,423.2084839451458,0.0,41.55
751135114,Maison Blanche 14,Paris 13e Arrondissement,13,70224.74499993416,38,4,9,3,0,0,0,1,0,1,2,0,1,2,16,0.0,14.239994748303285,28.47998949660657,227.83991597285257,14.239994748303285,41.55
751135115,Maison Blanche 15,Paris 13e Arrondissement,13,40531.51499994611,10,4,3,1,1,0,0,0,1,0,0,2,0,0,8,49.34431885910653,0.0,0.0,197.37727543642612,0.0,41.55
751135116,Maison Blanche 16,Paris 13e Arrondissement,13,64015.935000288104,18,7,4,1,1,1,1,0,0,0,4,1,2,4,12,15.621110587473252,31.242221174946504,62.48444234989301,187.45332704967905,0.0,41.55
751135117,Maison Blanche 17,Paris 13e Arrondissement,13,55864.599999881204,37,12,5,0,0,0,2,0,1,0,4,1,2,4,17,17.900423524058642,35.800847048117284,71.60169409623457,304.30719990899695,0.0,41.55
751135118,Maison Blanche 18,Paris 13e Arrondissement,13,69669.23000023705,21,5,3,2,3,0,2,0,1,0,2,4,2,2,10,57.41415543111916,28.70707771555958,28.70707771555958,143.5353885777979,0.0,41.55
751135119,Maison Blanche 19,Paris 13e Arrondissement,13,49320.93000018343,24,6,5,4,0,0,0,0,0,1,4,0,0,4,15,0.0,0.0,81.1014715250731,304.1305182190241,20.275367881268274,41.55
751135102,Maison Blanche 2,Paris 13e Arrondissement,13,46646.670000124126,19,3,8,3,0,0,0,0,0,1,1,0,0,1,14,0.0,0.0,21.437757507606417,300.12860510648983,21.437757507606417,41.55
751135120,Maison Blanche 20,Paris 13e Arrondissement,13,66294.56000022263,20,4,1,3,1,0,0,0,0,0,2,1,0,2,8,15.084193936827424,0.0,30.168387873654847,120.67355149461939,0.0,41.55
751135121,Maison Blanche 21,Paris 13e Arrondissement,13,56325.85000036469,28,1,15,3,1,0,0,0,0,1,0,1,0,0,19,17.753837713829892,0.0,0.0,337.32291656276794,17.753837713829892,41.55
751135122,Maison Blanche 22,Paris 13e Arrondissement,13,104204.36500024132,70,12,15,6,0,0,2,0,0,1,6,0,2,6,33,0.0,19.193053956956298,57.579161870868894,316.6853902897789,9.596526978478149,41.55
751135123,Maison Blanche 23,Paris 13e Arrondissement,13,54937.98499993852,93,15,36,6,1,1,0,0,0,0,3,1,1,3,57,18.202342149991836,18.202342149991836,54.6070264499755,1037.5335025495347,0.0,41.55
751135124,Maison Blanche 24,Paris 13e Arrondissement,13,94833.28000045988,165,11,20,18,2,1,2,2,0,1,13,2,5,13,49,21.08964279196397,52.724106979909934,137.08267814776582,516.6962484031174,10.544821395981986,41.55
751135125,Maison Blanche 25,Paris 13e Arrondissement,13,87719.72000017615,90,8,25,12,1,0,0,0,0,1,0,1,0,0,45,11.399945189040638,0.0,0.0,512.9975335068287,11.399945189040638,41.55
751135103,Maison Blanche 3,Paris 13e Arrondissement,13,58992.380000152654,34,6,11,3,0,0,0,1,0,1,2,0,1,2,20,0.0,16.95134185122574,33.90268370245148,339.0268370245148,16.95134185122574,41.55
751135104,Maison Blanche 4,Paris 13e Arrondissement,13,49549.32999999071,50,7,21,3,1,0,1,0,1,2,7,2,1,7,31,40.3638152120397,20.18190760601985,141.27335324213894,625.6391357866153,40.3638152120397,41.55
751135105,Maison Blanche 5,Paris 13e Arrondissement,13,79151.985000361,43,7,6,2,1,1,3,1,0,0,1,1,5,1,15,12.633921941382,63.16960970691,12.633921941382,189.50882912073,0.0,41.55
751135106,Maison Blanche 6,Paris 13e Arrondissement,13,96281.11000045258,60,14,12,5,2,1,3,0,0,2,3,2,4,3,31,20.77250667332978,41.54501334665956,31.15876000999467,321.9738534366116,20.77250667332978,41.55
751135107,Maison Blanche 7,Paris 13e Arrondissement,13,58613.655000030354,17,3,6,0,1,0,0,0,0,1,0,1,0,0,9,17.060870884088054,0.0,0.0,153.54783795679248,17.060870884088054,41.55
751135108,Maison Blanche 8,Paris 13e Arrondissement,13,440976.24500078394,15,5,3,3,0,1,0,0,0,7,34,0,1,34,11,0.0,2.2676958483290237,77.1016588431868,24.944654331619258,15.873870938303165,41.55
751135109,Maison Blanche 9,Paris 13e Arrondissement,13,92964.75000030111,37,7,6,4,1,0,0,0,0,2,0,1,0,0,17,10.756765333061844,0.0,0.0,182.86501066205136,21.51353066612369,41.55
751134901,Salpêtrière 1,Paris 13e Arrondissement,13,76086.89999912633,21,3,7,5,0,0,0,0,0,1,1,0,0,1,15,0.0,0.0,13.142866906280616,197.14300359420923,13.142866906280616,41.55
751134902,Salpêtrière 2,Paris 13e Arrondissement,13,68172.26999985249,61,9,11,10,0,0,0,0,0,1,0,0,0,0,30,0.0,0.0,0.0,440.0616262310895,14.668720874369649,41.55
751134903,Salpêtrière 3,Paris 13e Arrondissement,13,91271.55000049676,47,8,10,11,0,0,2,0,0,0,0,0,2,0,29,0.0,21.912633235538507,0.0,317.73318191530836,0.0,41.55
751134904,Salpêtrière 4,Paris 13e Arrondissement,13,47451.42500015331,10,1,4,0,1,0,0,0,1,2,0,2,0,0,5,42.14836540722514,0.0,0.0,105.37091351806286,42.14836540722514,41.55
751134905,Salpêtrière 5,Paris 13e Arrondissement,13,99285.4300000833,97,8,23,11,2,0,0,1,0,0,7,2,1,7,42,20.143942570408587,10.071971285204294,70.50379899643006,423.02279397858035,0.0,41.55
751134906,Salpêtrière 6,Paris 13e Arrondissement,13,52282.735000277666,42,4,12,6,0,0,1,0,0,0,0,0,1,0,22,0.0,19.126772920251575,0.0,420.7890042455346,0.0,41.55
751134907,Salpêtrière 7,Paris 13e Arrondissement,13,62216.10500038852,58,6,21,6,1,0,0,0,0,0,0,1,0,0,33,16.07300874900085,0.0,0.0,530.409288717028,0.0,41.55
751134908,Salpêtrière 8,Paris 13e Arrondissement,13,571820.020002677,36,3,18,4,1,0,3,0,1,1,0,2,3,0,25,3.4976040188145863,5.246406028221879,0.0,43.72005023518233,1.7488020094072931,41.55
751134999,Seine et Berges 1,Paris 13e Arrondissement,13,120781.65999945698,1,0,0,1,2,0,0,0,0,0,0,2,0,0,1,16.55880536837291,0.0,0.0,8.279402684186454,0.0,41.55
751135099,Seine et Berges 2,Paris 13e Arrondissement,13,210283.1400000323,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0.0,0.0,14.266478995888779,0.0,4.755492998629593,41.55
751145301,Montparnasse 1,Paris 14e Arrondissement,14,113682.46000002218,5,1,0,1,0,0,1,0,2,0,0,2,1,0,2,17.59286349010753,8.796431745053765,0.0,17.59286349010753,0.0,41.55
751145310,Montparnasse 10,Paris 14e Arrondissement,14,148723.36000049423,39,3,9,6,1,0,0,2,1,0,1,2,2,1,18,13.447786548080638,13.447786548080638,6.723893274040319,121.03007893272573,0.0,41.55
751145311,Montparnasse 11,Paris 14e Arrondissement,14,81059.67000020473,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,12.33659105690258,0.0,0.0,12.33659105690258,0.0,41.55
751145302,Montparnasse 2,Paris 14e Arrondissement,14,168330.2200007027,22,1,5,1,0,1,2,1,1,1,5,1,4,5,7,5.9407039329944755,23.762815731977902,29.70351966497238,41.58492753096133,5.9407039329944755,41.55
751145303,Montparnasse 3,Paris 14e Arrondissement,14,53061.610000132685,73,21,15,5,1,0,0,0,0,2,3,1,0,3,41,18.84601692254531,0.0,56.53805076763592,772.6866938243577,37.69203384509062,41.55
751145304,Montparnasse 4,Paris 14e Arrondissement,14,41360.444999949534,55,6,14,8,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,676.9753081726795,0.0,41.55
751145305,Montparnasse 5,Paris 14e Arrondissement,14,280049.66000065167,63,2,28,13,1,0,0,0,0,2,0,1,0,0,43,3.570795265374266,0.0,0.0,153.54419641109345,7.141590530748532,41.55
751145306,Montparnasse 6,Paris 14e Arrondissement,14,63810.22500031243,139,14,57,26,1,0,0,0,0,1,0,1,0,0,97,15.67146958022956,0.0,0.0,1520.1325492822673,15.67146958022956,41.55
751145307,Montparnasse 7,Paris 14e Arrondissement,14,51871.73500021864,123,12,55,17,1,0,2,0,0,0,1,1,2,1,84,19.278321806582813,38.556643613165626,19.278321806582813,1619.3790317529563,0.0,41.55
751145308,Montparnasse 8,Paris 14e Arrondissement,14,54273.08500024634,53,11,9,12,1,1,1,1,0,0,14,1,3,14,32,18.425339189682344,55.276017569047035,257.9547486555528,589.610854069835,0.0,41.55
751145309,Montparnasse 9,Paris 14e Arrondissement,14,62502.320000387976,71,9,19,10,0,0,0,0,0,1,1,0,0,1,38,0.0,0.0,15.999406101946176,607.9774318739547,15.999406101946176,41.55
751145401,Parc de Montsouris 1,Paris 14e Arrondissement,14,458638.2350011218,0,0,0,0,0,0,0,0,0,1,21,0,0,21,0,0.0,0.0,45.78772199389053,0.0,2.1803677139947872,41.55
751145402,Parc de Montsouris 2,Paris 14e Arrondissement,14,332666.6700017127,41,5,12,5,0,0,0,0,3,3,2,3,0,2,22,9.018035981736778,0.0,6.012023987824519,66.1322638660697,9.018035981736778,41.55
751145403,Parc de Montsouris 3,Paris 14e Arrondissement,14,133842.6449993395,31,7,8,3,1,0,3,0,0,2,3,1,3,3,18,7.471460236047598,22.414380708142794,22.414380708142794,134.48628424885675,14.942920472095196,41.55
751145404,Parc de Montsouris 4,Paris 14e Arrondissement,14,105427.14499993855,29,6,5,2,1,1,1,1,0,0,0,1,3,0,13,9.485223184224356,28.45566955267307,0.0,123.30790139491663,0.0,41.55
751145405,Parc de Montsouris 5,Paris 14e Arrondissement,14,85238.6000005002,26,1,7,2,0,0,2,0,0,0,0,0,2,0,10,0.0,23.46354820454892,0.0,117.3177410227446,0.0,41.55
751145406,Parc de Montsouris 6,Paris 14e Arrondissement,14,103793.51500048941,31,5,16,1,0,0,0,2,0,0,3,0,2,3,22,0.0,19.269026586011368,28.903539879017053,211.95929244612503,0.0,41.55
751145407,Parc de Montsouris 7,Paris 14e Arrondissement,14,138525.85500036296,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,21.656606992190298,0.0,0.0,0.0,0.0,41.55
